進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元),重量(公噸)
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),汶萊,1,0.002
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),其他國家,376,3.317
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),奈及利亞,0,0.001
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),帛琉,21,4.166
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波蘭,1930,88.541
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法國,4246,1015.433
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),芬蘭,13,0.159
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿拉伯聯合大公國,500,285.811
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿根廷,65,15.518
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿曼,9,0.168
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),保加利亞,103,0.522
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南非,241,54.463
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南韓,348,15.223
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),柬埔寨,211,250.618
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),美國,134060,8143.962
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),英國,3420,656.613
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),香港,6848,153.754
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),剛果民主共和國,39,0.135
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥倫比亞,554,39.985
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),挪威,26,0.156
出口總值(含復出口),115年1月~115年3月(初步值),8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),泰國,7657,352.179
